,,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Genes,members
Roborovski hamster,3,Prolactin signaling pathway,7/39,0.0051613796776213226,0.12651044590602742,3.448134144336676,AKT1;SOS2;CCND1;SHC1;STAT3;STAT1;NRAS,7
Roborovski hamster,3,Leukocyte transendothelial migration,9/61,0.006212566540028132,0.12651044590602742,2.8116511498932115,GNAI2;ITGB1;CTNND1;CTNNA1;ACTG1;CLDN5;ESAM;CDH5;RHOA,9
Roborovski hamster,3,Estrogen signaling pathway,8/50,0.005911433123395277,0.12651044590602742,3.0601510223381236,AKT1;SOS2;HSP90B1;GNAI2;NCOA3;SHC1;CALM3;NRAS,8
Roborovski hamster,3,GABAergic synapse,5/21,0.005076612314905015,0.12651044590602742,4.632177771846118,GNAI2;GABARAPL2;GNB1;SLC38A2;GNG12,5
Roborovski hamster,3,Proteoglycans in cancer,12/94,0.00569215607516961,0.12651044590602742,2.4160062593444733,SOS2;AKT1;CCND1;CAV2;ITGB1;ACTG1;KDR;STAT3;RDX;CAV1;RHOA;NRAS,12
Roborovski hamster,3,Chemokine signaling pathway,11/83,0.006009857533553205,0.12651044590602742,2.5126185585034313,SOS2;AKT1;GNAI2;SHC1;CX3CR1;GNB1;STAT3;GNG12;STAT1;RHOA;NRAS,11
Roborovski hamster,3,Ras signaling pathway,11/86,0.00784972236044092,0.1352567545183666,2.4243112104974474,SOS2;AKT1;PAK2;SHC1;PDGFB;GNB1;KDR;CALM3;GNG12;RHOA;NRAS,11
Roborovski hamster,3,Human cytomegalovirus infection,13/110,0.007847675572156994,0.1352567545183666,2.2322841708692964,SOS2;AKT1;CCND1;GNAI2;CYCS;B2M;GNB1;CALM3;STAT3;GNG12;CALR;RHOA;NRAS,13
Roborovski hamster,3,Apelin signaling pathway,9/64,0.008521993868428706,0.1363519018948593,2.6795940639731777,AKT1;CCND1;GNAI2;GABARAPL2;MEF2A;GNB1;CALM3;GNG12;NRAS,9
Roborovski hamster,3,Tight junction,9/66,0.010389735062508036,0.1454562908751125,2.5981754094961644,CCND1;ITGB1;TJP1;YBX3;CLDN5;ACTG1;PPP2CB;RDX;RHOA,9
Roborovski hamster,3,Alcoholism,7/44,0.010130570574349322,0.1454562908751125,3.058271316698283,SOS2;GNAI2;SHC1;GNB1;CALM3;GNG12;NRAS,7
Roborovski hamster,3,mTORC1 Signaling,13/132,0.03186755952182976,0.1699603174497587,1.8550577674341284,HSP90B1;EIF2S2;ELOVL5;SSR1;XBP1;CANX;RPN1;HPRT1;IGFBP5;CALR;TES;ENO1;PPA1,13
Roborovski hamster,3,Angiogenesis,3/14,0.03954196301068755,0.17376091245194225,4.350681292734517,NRP1;APP;THBD,3
Roborovski hamster,3,Interferon Alpha Response,8/70,0.0398202091035701,0.17376091245194225,2.185043774568669,PARP14;CD47;PLSCR1;TXNIP;LY6E;B2M;BST2;GBP2,8
Roborovski hamster,3,Rap1 signaling pathway,10/84,0.01773842615389762,0.17395832688057505,2.260019120952947,AKT1;GNAI2;ITGB1;PDGFB;CTNND1;ACTG1;KDR;CALM3;RHOA;NRAS,10
Roborovski hamster,3,Phototransduction,2/4,0.017256308463733674,0.17395832688057505,10.000790263948158,GNB1;CALM3,2
Roborovski hamster,3,Kaposi sarcoma-associated herpesvirus infection,11/98,0.01987946417087582,0.17395832688057505,2.1248730964467004,AKT1;CCND1;CYCS;PDGFB;STAT3;GABARAPL2;GNB1;CALM3;STAT1;GNG12;NRAS,11
Roborovski hamster,3,Phospholipase D signaling pathway,8/64,0.024851189554367863,0.17395832688057505,2.3905922211377737,AKT1;SOS2;AGPAT3;SHC1;PDGFB;NRAS;RHOA;CYTH3,8
Roborovski hamster,3,Hepatitis C,10/83,0.016410138235877846,0.17395832688057505,2.287451298276809,SOS2;AKT1;CCND1;CYCS;YWHAE;CLDN5;STAT3;STAT1;PPP2CB;NRAS,10
Roborovski hamster,3,Dopaminergic synapse,7/52,0.024209837727946847,0.17395832688057505,2.588950731807875,AKT1;GNAI2;KIF5B;GNB1;CALM3;PPP2CB;GNG12,7
Roborovski hamster,3,Acute myeloid leukemia,6/39,0.019719160903965492,0.17395832688057505,2.9797832619979965,AKT1;SOS2;CCND1;STAT3;JUP;NRAS,6
Roborovski hamster,3,Adherens junction,6/37,0.015421030073302143,0.17395832688057505,3.1397026378896884,TJP1;CTNND1;CTNNA1;ACTG1;CSNK2A1;RHOA,6
Roborovski hamster,3,Adrenergic signaling in cardiomyocytes,7/52,0.024209837727946847,0.17395832688057505,2.588950731807875,AKT1;GNAI2;ATP1B3;TPM4;ATP2B1;CALM3;PPP2CB,7
Roborovski hamster,3,Serotonergic synapse,5/30,0.023584452601048588,0.17395832688057505,3.260648681703789,GNAI2;GNB1;APP;GNG12;NRAS,5
Roborovski hamster,3,Human immunodeficiency virus 1 infection,12/111,0.020192611396257224,0.17395832688057505,2.0420658004451475,AKT1;GNAI2;CYCS;PAK2;B2M;GNB1;BST2;CALM3;AP1S2;GNG12;CALR;NRAS,12
Roborovski hamster,3,Arrhythmogenic right ventricular cardiomyopathy (ARVC),4/19,0.01890391429259488,0.17395832688057505,4.168042258171013,JUP;CTNNA1;ACTG1;ITGB1,4
Roborovski hamster,3,Signaling pathways regulating pluripotency of stem cells,7/52,0.024209837727946847,0.17395832688057505,2.588950731807875,AKT1;BMPR2;SKIL;TBX3;STAT3;JARID2;NRAS,7
Roborovski hamster,3,Axon guidance,8/64,0.024851189554367863,0.17395832688057505,2.3905922211377737,NRP1;GNAI2;BMPR2;PAK2;DPYSL2;ITGB1;RHOA;NRAS,8
Roborovski hamster,3,Gap junction,5/28,0.01780905812844504,0.17395832688057505,3.4905736363865185,SOS2;GNAI2;TJP1;PDGFB;NRAS,5
Roborovski hamster,3,Thyroid hormone signaling pathway,8/60,0.017399028569664365,0.17395832688057505,2.5502744854145987,AKT1;CCND1;MED13L;NCOA3;ATP1B3;ACTG1;STAT1;NRAS,8
Roborovski hamster,3,Viral myocarditis,4/21,0.02674469158499569,0.18153972469815255,3.779119672622018,CCND1;CAV1;CYCS;ACTG1,4
Roborovski hamster,3,Renal cell carcinoma,6/42,0.0275880384496856,0.18175648860969337,2.768125264494287,AKT1;SOS2;EGLN1;PAK2;PDGFB;NRAS,6
Roborovski hamster,3,Gastric cancer,7/54,0.02916601879656131,0.18666252029799238,2.4931490527820803,AKT1;SOS2;CCND1;SHC1;CTNNA1;JUP;NRAS,7
Roborovski hamster,3,Prostate cancer,6/43,0.030612978620079376,0.19048075585827165,2.7040602001157694,AKT1;SOS2;CCND1;HSP90B1;PDGFB;NRAS,6
Roborovski hamster,3,Mineral absorption,3/13,0.03237276527398967,0.1946877153217684,4.673693665134464,ATP2B1;ATOX1;ATP1B3,3
Roborovski hamster,3,Pathways in cancer,19/217,0.0330273802778,0.1946877153217684,1.6388536673367353,AKT1;STAT3;RHOA;HSP90B1;SOS2;GNAI2;NCOA3;CTNNA1;STAT1;EGLN1;ITGB1;PDGFB;GNB1;GNG12;CCND1;CYCS;CALM3;JUP;NRAS,19
Roborovski hamster,3,Neurotrophin signaling pathway,8/68,0.034292396792398726,0.19696145849993116,2.249558980426125,AKT1;SOS2;SHC1;YWHAE;ARHGDIB;CALM3;RHOA;NRAS,8
Roborovski hamster,3,Renin secretion,4/23,0.036269180596160466,0.2031074113384986,3.456396676102639,ACE;GNAI2;ORAI1;CALM3,4
Roborovski hamster,3,Endometrial cancer,5/34,0.03844808804301962,0.2100578468691804,2.8807726696192795,AKT1;SOS2;CCND1;CTNNA1;NRAS,5
Roborovski hamster,3,Relaxin signaling pathway,7/59,0.04443190078078143,0.2314592040673265,2.2818218196369457,AKT1;SOS2;GNAI2;SHC1;GNB1;GNG12;NRAS,7
Roborovski hamster,3,cGMP-PKG signaling pathway,7/59,0.04443190078078143,0.2314592040673265,2.2818218196369457,AKT1;GNAI2;ATP1B3;MEF2A;ATP2B1;CALM3;RHOA,7
Roborovski hamster,3,ErbB signaling pathway,5/36,0.04761990898922255,0.23188825246925762,2.7220573495017786,AKT1;SOS2;PAK2;SHC1;NRAS,5
Roborovski hamster,3,Glycosphingolipid biosynthesis,3/15,0.047442607310833516,0.23188825246925762,4.0693479361281115,B3GALNT1;ST3GAL5;ST3GAL6,3
Roborovski hamster,3,Circadian entrainment,4/25,0.047510449198520814,0.23188825246925762,3.1842968947235546,GNB1;CALM3;GNAI2;GNG12,4
Roborovski hamster,3,Hypertrophic cardiomyopathy (HCM),4/26,0.053775038352860904,0.25628954449023067,3.0636488784516964,ACE;TPM4;ACTG1;ITGB1,4
Roborovski hamster,3,Vibrio cholerae infection,4/27,0.06046475471382004,0.2655706873705037,2.9517752633632464,TJP1;SEC61A1;ATP6V1G1;ACTG1,4
Roborovski hamster,3,cAMP signaling pathway,7/63,0.05978670142291252,0.2655706873705037,2.136721546170365,AKT1;GNAI2;ATP1B3;ATP2B1;CALM3;ORAI1;RHOA,7
Roborovski hamster,3,Glutamatergic synapse,4/27,0.06046475471382004,0.2655706873705037,2.9517752633632464,GNB1;SLC38A2;GNAI2;GNG12,4
Roborovski hamster,3,PI3K-Akt signaling pathway,12/134,0.06963005351451532,0.2689160687457143,1.6866056703696244,HSP90B1;SOS2;CCND1;AKT1;ITGB1;PDGFB;YWHAE;GNB1;KDR;PPP2CB;GNG12;NRAS,12
Roborovski hamster,3,Non-small cell lung cancer,5/40,0.06952945937161104,0.2689160687457143,2.4516534707830737,AKT1;SOS2;CCND1;STAT3;NRAS,5
Roborovski hamster,3,Colorectal cancer,6/52,0.06762892697638412,0.2689160687457143,2.237300445357999,AKT1;SOS2;CCND1;CYCS;RHOA;NRAS,6
Roborovski hamster,3,Gastric acid secretion,3/17,0.06534923432878838,0.2689160687457143,3.6031383737517833,CALM3;GNAI2;ATP1B3,3
Roborovski hamster,3,Breast cancer,6/51,0.06261903206310285,0.2689160687457143,2.2811063770342948,AKT1;SOS2;CCND1;NCOA3;SHC1;NRAS,6
Roborovski hamster,3,Cholinergic synapse,5/40,0.06952945937161104,0.2689160687457143,2.4516534707830737,AKT1;GNAI2;GNB1;GNG12;NRAS,5
Roborovski hamster,3,Oxytocin signaling pathway,6/52,0.06762892697638412,0.2689160687457143,2.237300445357999,CCND1;GNAI2;ACTG1;CALM3;RHOA;NRAS,6
Roborovski hamster,3,Sphingolipid signaling pathway,7/67,0.07804362279862911,0.27849920908894576,2.0088183421516757,AKT1;GNAI2;SPTLC2;DEGS1;PPP2CB;RHOA;NRAS,7
Roborovski hamster,3,FoxO signaling pathway,7/67,0.07804362279862911,0.27849920908894576,2.0088183421516757,AKT1;SOS2;CCND1;GABARAPL2;STAT3;TNFSF10;NRAS,7
Roborovski hamster,3,Aldosterone synthesis and secretion,4/29,0.07509555261807892,0.27849920908894576,2.7507819887975558,ORAI1;CALM3;ATP2B1;ATP1B3,4
Roborovski hamster,3,Cell adhesion molecules (CAMs),5/41,0.07574638567665867,0.27849920908894576,2.3921971962455273,ITGB1;CDH5;CLDN5;ESAM;VSIR,5
Roborovski hamster,3,Platelet activation,6/54,0.078327902556266,0.27849920908894576,2.154511253382615,AKT1;GNAI2;ITGB1;ACTG1;ORAI1;RHOA,6
Roborovski hamster,3,Morphine addiction,3/19,0.08587466888457616,0.29593732046377014,3.2325615421193166,GNB1;GNAI2;GNG12,3
Roborovski hamster,3,Pancreatic secretion,3/19,0.08587466888457616,0.29593732046377014,3.2325615421193166,ATP1B3;ATP2B1;RHOA,3
Roborovski hamster,3,Regulation of actin cytoskeleton,9/97,0.09034319671599988,0.3001046290659458,1.7633210524357115,SOS2;ITGB1;PAK2;PDGFB;ACTG1;RDX;GNG12;RHOA;NRAS,9
Roborovski hamster,3,Hippo signaling pathway,6/56,0.08992480565014811,0.3001046290659458,2.077583243140001,CCND1;BMPR2;YWHAE;CTNNA1;ACTG1;PPP2CB,6
Roborovski hamster,3,Phagosome,7/70,0.09364947492907058,0.3001046290659458,1.922415645819901,SEC61A1;ITGB1;LAMP1;CANX;ACTG1;CALR;ATP6V1G1,7
Roborovski hamster,3,Drug metabolism,4/31,0.09133794432602758,0.3001046290659458,2.5753116697322707,HPRT1;XDH;UPP1;FMO2,4
Roborovski hamster,3,Ribosome,10/112,0.09378269658310806,0.3001046290659458,1.6899175157690443,RPS29;RPL30;RPL38;RPS28;RPL37A;RPL27;RPS14;RPS27L;RPS27;RPL26,10
Roborovski hamster,3,AGE-RAGE signaling pathway in diabetic complications,6/57,0.09605521912281625,0.3030474518804344,2.0411260556771973,AKT1;CCND1;STAT3;THBD;STAT1;NRAS,6
Roborovski hamster,3,Olfactory transduction,2/10,0.10374867474713455,0.3093561277651238,4.281988755672966,GNB1;CALM3,2
Roborovski hamster,3,JAK-STAT signaling pathway,6/58,0.10240343507262349,0.3093561277651238,2.0059152677857712,AKT1;SOS2;CCND1;PDGFB;STAT3;STAT1,6
Roborovski hamster,3,Thyroid hormone synthesis,3/21,0.10875321255579605,0.3093561277651238,2.930929237302193,HSP90B1;ATP1B3;CANX,3
Roborovski hamster,3,Retrograde endocannabinoid signaling,6/58,0.10240343507262349,0.3093561277651238,2.0059152677857712,NDUFA1;GNAI2;NDUFA5;NDUFS4;GNB1;GNG12,6
Roborovski hamster,3,Toxoplasmosis,6/58,0.10240343507262349,0.3093561277651238,2.0059152677857712,AKT1;GNAI2;CYCS;ITGB1;STAT3;STAT1,6
Roborovski hamster,3,Salivary secretion,3/21,0.10875321255579605,0.3093561277651238,2.930929237302193,CALM3;ATP2B1;ATP1B3,3
Roborovski hamster,3,Melanoma,4/33,0.10910327720287848,0.3093561277651238,2.4207930305553775,AKT1;PDGFB;CCND1;NRAS,4
Roborovski hamster,3,Adipocytokine signaling pathway,4/33,0.10910327720287848,0.3093561277651238,2.4207930305553775,AKT1;ACSL5;CPT1A;STAT3,4
Roborovski hamster,3,Adipogenesis,11/123,0.08072116331405373,0.3228846532562149,1.6879399509441768,AGPAT3;ATP1B3;NDUFA5;APLP2;CD151;CYP4B1;GPD2;LTC4S;COX6A1;BAZ2A;CAVIN2,11
Roborovski hamster,3,Estrogen Response Early,7/70,0.09364947492907058,0.34578267666118373,1.922415645819901,CCND1;MED13L;ELOVL5;NRIP1;XBP1;SVIL;DLC1,7
Roborovski hamster,3,Thermogenesis,10/119,0.1262720810861021,0.3535618270410859,1.589135955856827,SOS2;SMARCA2;NDUFA1;NDUFA5;ACSL5;CPT1A;NDUFS4;COX6A1;ACTG1;NRAS,10
Roborovski hamster,3,Complement,9/100,0.10432931144504744,0.35477445880747976,1.709861433038003,GNAI2;PLSCR1;PDGFB;GPD2;RHOG;LIPA;ATOX1;CALM3;PPP2CB,9
Roborovski hamster,3,Unfolded Protein Response,7/73,0.11086701837733742,0.35477445880747976,1.8430662308213328,HSP90B1;SHC1;SSR1;XBP1;KIF5B;RPS14;CALR,7
Roborovski hamster,3,Long-term depression,3/23,0.1336908703833689,0.36767316488780594,2.6806386013901116,GNAI2;NRAS;PPP2CB,3
Roborovski hamster,3,Hepatocellular carcinoma,7/77,0.1362360387753924,0.36767316488780594,1.7468230694037146,SOS2;SMARCA2;CCND1;AKT1;SHC1;ACTG1;NRAS,7
Roborovski hamster,3,Chronic myeloid leukemia,5/49,0.13553111830968162,0.36767316488780594,2.00302885381795,AKT1;SOS2;CCND1;SHC1;NRAS,5
Roborovski hamster,3,Hedgehog Signaling,2/12,0.1415651615713879,0.3775070975237011,3.595732574679943,NRP1;DPYSL2,2
Roborovski hamster,3,Estrogen Response Late,7/77,0.1362360387753924,0.3775070975237011,1.7468230694037146,CCND1;ELOVL5;NRIP1;XBP1;TSPAN13;HPRT1;CAV1,7
Roborovski hamster,3,Inflammatory Response,8/92,0.13974960440213297,0.3775070975237011,1.659506394962256,RHOG;LY6E;BST2;SRI;CALCRL;ATP2B1;TNFSF10;SLC28A2,8
Roborovski hamster,3,Xenobiotic Metabolism,7/79,0.14990246730290885,0.3787009700284013,1.702333306106891,TMBIM6;ELOVL5;HPRT1;XDH;UPP1;JUP;CYP1A1,7
Roborovski hamster,3,Notch Signaling,2/13,0.16141832453455116,0.3874039788829228,3.328855170960434,CCND1;ST3GAL6,2
Roborovski hamster,3,Cardiac muscle contraction,3/24,0.14683604720536791,0.39156279254764775,2.570817199918484,TPM4;ATP1B3;COX6A1,3
Roborovski hamster,3,Dilated cardiomyopathy (DCM),3/25,0.16038044693357412,0.4226496483896542,2.469609241699533,TPM4;ACTG1;ITGB1,3
Roborovski hamster,3,IL-2/STAT5 Signaling,8/102,0.20776465801319166,0.4533047083924182,1.4952031343757721,NRP1;BMPR2;NCOA3;PLSCR1;XBP1;FURIN;DENND5A;TNFSF10,8
Roborovski hamster,3,Mitotic Spindle,8/102,0.20776465801319166,0.4533047083924182,1.4952031343757721,ARHGAP29;DST;YWHAE;KIF5B;PAFAH1B1;SPTBN1;HOOK3;ARHGEF3,8
Roborovski hamster,3,Carbohydrate digestion and absorption,2/14,0.18173105145519505,0.46258813097686013,3.09878844361603,AKT1;ATP1B3,2
Roborovski hamster,3,Calcium signaling pathway,4/40,0.18159445474425953,0.46258813097686013,2.0001589572405023,ORAI1;STIM2;ATP2B1;CALM3,4
Roborovski hamster,3,Endocrine and other factor-regulated calcium reabsorption,2/14,0.18173105145519505,0.46258813097686013,3.09878844361603,ATP2B1;ATP1B3,2
Roborovski hamster,3,Antigen processing and presentation,3/27,0.18851309341582217,0.46918814361271294,2.289275061600311,B2M;CALR;CANX,3
Roborovski hamster,3,Melanogenesis,3/27,0.18851309341582217,0.46918814361271294,2.289275061600311,GNAI2;CALM3;NRAS,3
Roborovski hamster,3,Mitophagy,4/41,0.19303748923805436,0.4751692042782877,1.9516521019701123,CSNK2A1;GABARAPL2;NRAS;TOMM7,4
Roborovski hamster,3,Tryptophan metabolism,2/15,0.2023908120927891,0.48229299902962514,2.8984077456063875,CYP1A1;IDO1,2
Roborovski hamster,3,mRNA surveillance pathway,5/56,0.20046602559552834,0.48229299902962514,1.752910704536509,PAPOLA;PABPC1;SRRM1;PABPC4;PPP2CB,5
Roborovski hamster,3,Alzheimer disease,8/101,0.20043410176170312,0.48229299902962514,1.510176584232176,NDUFA1;CYCS;NDUFA5;NDUFS4;COX6A1;RTN4;CALM3;APP,8
Roborovski hamster,3,Chagas disease (American trypanosomiasis),5/57,0.2105055262179043,0.4911795611751101,1.7221508327615245,AKT1;GNAI2;ACE;PPP2CB;CALR,5
Roborovski hamster,3,Pertussis,4/43,0.21656038873547825,0.5000982172860529,1.8613289921562823,ITGB1;CALM3;GNAI2;RHOA,4
Roborovski hamster,3,Protein processing in endoplasmic reticulum,8/105,0.23036562932738544,0.5175517973263687,1.4519859260224552,HSP90B1;SEC61A1;SSR1;XBP1;CANX;RPN1;RRBP1;CALR,8
Roborovski hamster,3,C-type lectin receptor signaling pathway,5/59,0.23104990952070034,0.5175517973263687,1.6637329250207975,AKT1;CALM3;STAT1;RHOA;NRAS,5
Roborovski hamster,3,Vascular smooth muscle contraction,4/44,0.22860379021420046,0.5175517973263687,1.8192120364565751,CALM3;RAMP3;CALCRL;RHOA,4
Roborovski hamster,3,Cytokine-cytokine receptor interaction,5/61,0.25214083387301556,0.5299879784944445,1.6091145559949143,BMPR2;CX3CR1;ACVRL1;TNFRSF13B;TNFSF10,5
Roborovski hamster,3,Pancreatic cancer,4/46,0.2531639004415427,0.5299879784944445,1.7404125709538973,AKT1;CCND1;STAT1;STAT3,4
Roborovski hamster,3,Oxidative phosphorylation,6/76,0.24848225863170506,0.5299879784944445,1.5295340198429492,NDUFA1;NDUFA5;NDUFS4;COX6A1;ATP6V1G1;PPA1,6
Roborovski hamster,3,GnRH signaling pathway,3/31,0.24791350285255517,0.5299879784944445,1.9973054366777618,SOS2;CALM3;NRAS,3
Roborovski hamster,3,Pathogenic Escherichia coli infection,3/31,0.24791350285255517,0.5299879784944445,1.9973054366777618,ITGB1;ACTG1;RHOA,3
Roborovski hamster,3,Protein digestion and absorption,2/18,0.2654876418388688,0.5312897558032946,2.4272423205566875,SLC38A2;ATP1B3,2
Roborovski hamster,3,VEGF signaling pathway,3/32,0.2632111148925033,0.5312897558032946,1.9355426314056843,AKT1;KDR;NRAS,3
Roborovski hamster,3,Choline metabolism in cancer,4/47,0.2656448779016473,0.5312897558032946,1.7035012423763272,AKT1;SOS2;PDGFB;NRAS,4
Roborovski hamster,3,Fatty acid degradation,2/18,0.2654876418388688,0.5312897558032946,2.4272423205566875,CPT1A;ACSL5,2
Roborovski hamster,3,Sphingolipid metabolism,2/18,0.2654876418388688,0.5312897558032946,2.4272423205566875,SPTLC2;DEGS1,2
Roborovski hamster,3,mTOR signaling pathway,5/64,0.28460704885494204,0.5498089186320215,1.5335379755986343,AKT1;SOS2;ATP6V1G1;RHOA;NRAS,5
Roborovski hamster,3,Regulation of lipolysis in adipocytes,2/19,0.2866185798334915,0.5498089186320215,2.302403618193092,AKT1;GNAI2,2
Roborovski hamster,3,Complement and coagulation cascades,2/19,0.2866185798334915,0.5498089186320215,2.302403618193092,TFPI;THBD,2
Roborovski hamster,3,Non-alcoholic fatty liver disease (NAFLD),7/96,0.28717697982118984,0.5498089186320215,1.398627279456295,AKT1;NDUFA1;CYCS;NDUFA5;XBP1;NDUFS4;COX6A1,7
Roborovski hamster,3,Herpes simplex virus 1 infection,7/95,0.27830298235027195,0.5498089186320215,1.4134992407243716,AKT1;CYCS;B2M;BST2;EIF2B4;CALR;STAT1,7
Roborovski hamster,3,Wnt signaling pathway,4/49,0.29092131693483353,0.552257415198328,1.6341526856548316,TBL1X;CSNK2A1;CCND1;RHOA,4
Roborovski hamster,3,Insulin signaling pathway,5/68,0.3289827234287989,0.5572818434251543,1.4430667406717004,AKT1;SOS2;SHC1;CALM3;NRAS,5
Roborovski hamster,3,RNA transport,7/100,0.32327850031938266,0.5572818434251543,1.342099028666193,SUMO2;EIF4EBP2;EIF2S2;PABPC1;SRRM1;PABPC4;EIF2B4,7
Roborovski hamster,3,Fc epsilon RI signaling pathway,3/35,0.3096619553529744,0.5572818434251543,1.7711317835687448,AKT1;SOS2;NRAS,3
Roborovski hamster,3,Parkinson disease,6/84,0.32661916925593737,0.5572818434251543,1.3829551743220807,NDUFA1;GNAI2;CYCS;NDUFA5;NDUFS4;COX6A1,6
Roborovski hamster,3,Hepatitis B,6/83,0.31662435641110065,0.5572818434251543,1.3997415241459528,SOS2;AKT1;CYCS;STAT3;STAT1;NRAS,6
Roborovski hamster,3,NOD-like receptor signaling pathway,6/82,0.30667931529890596,0.5572818434251543,1.4169348157837367,ERBIN;TXNIP;GABARAPL2;STAT1;GBP2;RHOA,6
Roborovski hamster,3,Natural killer cell mediated cytotoxicity,4/52,0.32937057358938393,0.5572818434251543,1.5400367872470877,SOS2;TNFSF10;NRAS;SHC1,4
Roborovski hamster,3,Measles,6/83,0.31662435641110065,0.5572818434251543,1.3997415241459528,AKT1;CCND1;CYCS;STAT3;STAT1;CSNK2A1,6
Roborovski hamster,3,Influenza A,6/83,0.31662435641110065,0.5572818434251543,1.3997415241459528,AKT1;CYCS;ACTG1;FURIN;TNFSF10;STAT1,6
Roborovski hamster,3,Inflammatory bowel disease (IBD),2/20,0.3076831209749942,0.5572818434251543,2.1897443014259443,STAT1;STAT3,2
Roborovski hamster,3,Small cell lung cancer,4/51,0.3165045627748541,0.5572818434251543,1.570190424601025,AKT1;CCND1;CYCS;ITGB1,4
Roborovski hamster,3,T cell receptor signaling pathway,5/66,0.30667556890422054,0.5572818434251543,1.486941888437018,AKT1;SOS2;PAK2;RHOA;NRAS,5
Roborovski hamster,3,PPAR signaling pathway,2/21,0.3286231113349099,0.5572818434251543,2.0875649211022527,CPT1A;ACSL5,2
Roborovski hamster,3,Shigellosis,3/38,0.3563518103853783,0.562132433283977,1.6323434055245754,RHOG;ACTG1;ITGB1,3
Roborovski hamster,3,Glucagon signaling pathway,3/38,0.3563518103853783,0.562132433283977,1.6323434055245754,AKT1;CPT1A;CALM3,3
Roborovski hamster,3,TGF-beta signaling pathway,3/38,0.3563518103853783,0.562132433283977,1.6323434055245754,BMPR2;RHOA;PPP2CB,3
Roborovski hamster,3,RNA degradation,4/53,0.3422653966138758,0.562132433283977,1.5110103886727368,ENO1;PABPC4;PABPC1;CNOT6L,4
Roborovski hamster,3,Primary immunodeficiency,2/22,0.3493870531229405,0.562132433283977,1.994468152362889,ORAI1;TNFRSF13B,2
Roborovski hamster,3,Necroptosis,5/70,0.3514449126805259,0.562132433283977,1.4016809629923583,VPS4A;STAT3;CHMP5;STAT1;TNFSF10,5
Roborovski hamster,3,p53 signaling pathway,3/38,0.3563518103853783,0.562132433283977,1.6323434055245754,CCND1;SHISA5;CYCS,3
Roborovski hamster,3,Epstein-Barr virus infection,8/119,0.34487477907028713,0.562132433283977,1.278996542516152,AKT1;CCND1;CYCS;STAT3;B2M;STAT1;CALR;RBPJ,8
Roborovski hamster,3,Tuberculosis,6/86,0.3467281793507187,0.562132433283977,1.350546845760386,AKT1;CYCS;LAMP1;CALM3;STAT1;RHOA,6
Roborovski hamster,3,Human papillomavirus infection,9/143,0.40343812231737325,0.5927994092198433,1.1892355228756517,SOS2;AKT1;CCND1;ITGB1;STAT1;RBPJ;ATP6V1G1;PPP2CB;NRAS,9
Roborovski hamster,3,Bladder cancer,2/24,0.39021077394553244,0.5927994092198433,1.8310738235550266,CCND1;NRAS,2
Roborovski hamster,3,ECM-receptor interaction,2/25,0.4101960197726594,0.5927994092198433,1.7589880902574402,CD47;ITGB1,2
Roborovski hamster,3,Viral protein interaction with cytokine and cytokine receptor,2/24,0.39021077394553244,0.5927994092198433,1.8310738235550266,CX3CR1;TNFSF10,2
Roborovski hamster,3,MAPK signaling pathway,8/126,0.40509330758022194,0.5927994092198433,1.2068606533465276,SOS2;AKT1;STMN1;PAK2;PDGFB;KDR;GNG12;NRAS,8
Roborovski hamster,3,Endocytosis,8/126,0.40509330758022194,0.5927994092198433,1.2068606533465276,CAV2;VPS4A;CHMP5;ARAP2;KIF5B;CAV1;RHOA;CYTH3,8
